Name,State,Status,Managed By,Host,Cluster,Provisioned Space,Used Space,Guest OS,Compatibility,Memory Size,Reservation,CPUs,NICs,Uptime,IP Address,VMware Tools Version Status,"VMware Tools Running 
Status",Host CPU,Host Mem,Guest Mem - %,DNS Name,EVC Mode,UUID,Notes,Alarm Actions,HA Protection,Needs Consolidation,VM Storage Policies Compliance,Encryption,TPM,VBS
backup-pool,Powered On,Normal,,172.19.147.236,TBN-CSTGHP-CL05,11.58 TB,4.09 TB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,8,2,61 days,"192.168.82.164, 126.2.0.178, fe80::c0f4:5e55:e058:17cb, fe80::4139:e74:8940:484e",guestToolsSupportedOld|10249,Running,838 MHz,14.48 GB,9,WIN-IN2VOETUHOQ,"Intel® ""Haswell"" Generation",4218b6f9-e4d3-43f9-0e5c-d64228e97c60,"Win Server 2008 R2 Enterprise SP1 x64
========================
Disk C : 200 GB
Mem : 16 GB
CPU : 2x4

Include:
1. Setting NTP
2. McAfee
3. Zabbix Agent",Enabled,Protected,Not Required, --,No,false,false
Backup_SourceCode_172.18.46.167,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb03.hci.bri.co.id,TBN-COM-HB-CL01,8.19 GB,0 B,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.7 and later (VM version 14),8 GB,0 B,8,0,0 second,,,,0 Hz,0 B,0,,,4218abd7-243e-1da4-b08a-a045840bebb1,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
bastion.ocp-dr.bri.co.id,Powered On,Normal,,tbn-com-af09.hci.bri.co.id,TBN-COM-AF-CL01,136.08 GB,87.35 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,4,1,215 days,"172.19.50.2, fe80::d466:8cf0:5a63:49cc",guestToolsUnmanaged|10336,Running,0 Hz,15.87 GB,1,dr,"Intel® ""Broadwell"" Generation",42187381-6781-29c7-5c3e-b06cbccea7f9,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
BCK_DBIBBisnis_172.18.40.99,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,32.19 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),32 GB,0 B,9,0,0 second,,,,0 Hz,0 B,0,,,4218dae6-c259-aaaf-9f57-2793120312fe,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
BeeLine_new_172.18.46.56,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb04.hci.bri.co.id,TBN-COM-HB-CL01,8.18 GB,0 B,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.5 and later (VM version 13),8 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,42187fab-b2ba-790a-8bd2-3d271672aee4,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
BH-MANTRI-DB,Powered On,Normal,,172.19.148.24,TBN-COM-HP-CL02,354.1 GB,254.36 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),4 GB,0 B,12,1,99 days,,guestToolsNotInstalled|0,Not running,0 Hz,991 MB,1,,"Intel® ""Broadwell"" Generation",564d2de1-55ad-dc47-1887-74415c70a998,,Enabled,Protected,Not Required, --,No,false,false
BI-RTGS DB 172.19.40.233_PRE_SO,Powered On,Normal,,tbn-com-hb09.hci.bri.co.id,TBN-COM-HB-CL01,3.06 TB,3.03 TB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),24 GB,0 B,16,2,384 days,"172.19.40.233, fe80::3417:f30f:7b67:b204",guestToolsSupportedOld|10249,Running,860 MHz,24.15 GB,3,RTGSG2DBPRMDRC,"Intel® ""Broadwell"" Generation",4218b36f-8e83-0499-b4a2-1eea35239828,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
BI-RTGS DB Clone 116.0.1.23_172.19.40.239,Powered On,Normal,,tbn-com-hb10.hci.bri.co.id,TBN-COM-HB-CL01,2.9 TB,2.9 TB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),24 GB,0 B,16,2,19 days,"172.19.40.239, 60.0.18.130, fe80::810f:3aa5:fa9:2b8a, fe80::a13a:4d25:1d19:5c2c",guestToolsSupportedOld|10249,Running,6.19 GHz,24.14 GB,20,RTGSG2DBPRMDRC,"Intel® ""Broadwell"" Generation",420b0290-0687-4469-0104-ebe7728a50f2,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
BI-SSSSAPP_172.19.44.210_SO_Tahun_2020,Powered On,Normal,,tbn-com-hb03.hci.bri.co.id,TBN-COM-HB-CL01,656.66 GB,656.66 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),32 GB,0 B,24,1,87 days,172.19.44.210,guestToolsSupportedNew|10346,Running,2.18 GHz,31.85 GB,8,RTGSGEN2APP,"Intel® ""Broadwell"" Generation",420b4612-a5cb-9050-d4f9-c15c171f5008,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
BI-SSSSDB_172.19.41.210,Powered On,Normal,,tbn-com-hb15.hci.bri.co.id,TBN-COM-HB-CL02,2.71 TB,2.63 TB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),32 GB,0 B,24,3,10 days,"60.0.18.18, 64.0.0.250, 172.19.41.210",guestToolsCurrent|10338,Running,1.55 GHz,31.99 GB,2,RTGSG2DBPRMDRC,"Intel® ""Broadwell"" Generation",564d9887-627a-5609-43b7-d2ffc5935f4f,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
bootstrap.ocp-dr.bri.co.id,Powered On,Normal,,tbn-com-af05.hci.bri.co.id,TBN-COM-AF-CL01,232.08 GB,44.69 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,4,1,283 days,"172.19.50.27, fe80::f9bf:e25a:6b3d:bacc",guestToolsUnmanaged|11269,Running,83 MHz,6.67 GB,3,bootstrap.ocp-dr.bri.co.id,"Intel® ""Broadwell"" Generation",42187c27-5b1c-3343-689e-85e6a77a7694,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
BRI eBilling Master_172.18.82.20,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,16.18 GB,0 B,CentOS 7 (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,4,0,0 second,,,,0 Hz,0 B,0,,,42187e76-8316-4601-43a2-b9c4605f26c3,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
BRI Education Worker2_172.18.82.25,Powered Off,Normal,com.vmware.vcDr,172.19.146.155,TBN-CSTGLNV-CL14,16.69 GB,0 B,CentOS 4/5 or later (64-bit),ESXi 5.0 and later (VM version 8),16 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,42183697-9fd3-2c39-313e-394a4ed7450f,,Enabled,N/A,Not Required, --,No,false,false
BRI Monitoring Online LPG_172.18.104.251_B13.e-kjt_OFF,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,32.21 GB,0 B,Microsoft Windows Server 2012 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,16,0,0 second,,,,0 Hz,0 B,0,,,4218873e-63f5-38f5-1715-00c884dc64c5,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
BRI Network Monitoring dan Analytical (App)_172.18.104.201,Powered Off,Normal,com.vmware.vcDr,172.19.146.178,TBN-CSTGLNV-CL09,16.21 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,4218a47b-e4d7-3fa5-73d2-3cb461327470,,Enabled,N/A,Not Required, --,No,false,false
BRI RSS DB_172.18.40.111,Powered Off,Normal,com.vmware.vcDr,172.19.146.185,TBN-CSTGLNV-CL14,16.19 GB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,8,0,0 second,,,Not running,0 Hz,0 B,0,,,42186e08-09cf-1330-3ac7-afddddbb1fe8,,Enabled,N/A,Not Required, --,No,false,false
BRI Store Master_172.18.82.26,Powered Off,Normal,com.vmware.vcDr,172.19.146.155,TBN-CSTGLNV-CL14,16.18 GB,0 B,CentOS 7 (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,4218281c-a5fb-7725-a25d-f9bffc016cd1,,Enabled,N/A,Not Required, --,No,false,false
bri-RPO,Powered On,Normal,,172.19.146.130,TBN-CSTGLNV-CL05,327.85 GB,297.73 GB,Microsoft Windows XP Professional (32-bit),ESXi 6.0 and later (VM version 11),4 GB,0 B,2,3,141 days,"116.0.1.140, 126.2.0.141, 64.0.0.99",guestToolsSupportedOld|8290,Running,272 MHz,3.04 GB,15,bri-0e1d8f1d39f,"Intel® ""Broadwell"" Generation",564d625b-a740-4638-d572-1d00231dbf96,,Enabled,Protected,Not Required, --,No,false,false
BRI-SKN-INTERFACE-APP,Powered On,Normal,,172.19.148.24,TBN-COM-HP-CL02,764.09 GB,83.32 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),64 GB,0 B,8,2,99 days,"169.254.197.159, 169.254.48.239, fe80::cda7:e41c:bc1c:c59f, fe80::edb8:8f4e:ca03:30ef",guestToolsSupportedOld|10249,Running,21 MHz,17.35 GB,1,WIN-729PCQAEGNB,"Intel® ""Broadwell"" Generation",564d5a87-c770-1625-5ab3-83d8d5928d66,,Enabled,Protected,Not Required, --,No,false,false
briafis_db_172.18.40.210,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb03.hci.bri.co.id,TBN-COM-HB-CL01,64.7 GB,0 B,Ubuntu Linux (64-bit),ESXi 5.0 and later (VM version 8),64 GB,0 B,8,0,0 second,,,,0 Hz,0 B,0,,,42187906-8b44-33b3-7d06-d1b298d69725,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
briafis_web_172.18.46.14,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,8.69 GB,0 B,Ubuntu Linux (64-bit),ESXi 5.0 and later (VM version 8),8 GB,0 B,4,0,0 second,,,,0 Hz,0 B,0,,,42185a06-c927-86b9-7655-117099c6d11f,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
Bricare App DRC_172.19.65.116,Powered Off,Unknown,,172.19.146.112,TBN-CSTGLNV-CL06,208.34 MB,0 B,Microsoft Windows Server 2012 (64-bit),ESXi 6.5 and later (VM version 13),,0 B,,,0 second,,,,0 Hz,0 B,0,BRICAREAPP65116,,,,Enabled,Protected,Not Required, --,No,,false
Bricare Web DRC_172.19.65.109,Powered On,Normal,,172.19.146.186,TBN-CSTGLNV-CL06,516.17 GB,516.17 GB,Microsoft Windows Server 2012 (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,4,1,61 days,172.19.65.109,guestToolsSupportedOld|10287,Running,440 MHz,12.93 GB,3,BRICAREWEB65109,"Intel® ""Broadwell"" Generation",420bcd01-2ce8-b293-37ce-6ed5e7c663f8,,Enabled,Protected,Not Required, --,No,false,false
Briconect_APP_172.18.46.217,Powered On,Normal,,172.19.148.47,TBN-COM-HP-CL05,332.14 GB,137.63 GB,Microsoft Windows Server 2012 (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,32,3,45 days,,guestToolsNotInstalled|0,Not running,175 MHz,6.52 GB,1,,,422add53-acfc-6f8e-6cb2-a5c1fdb6565a,,Enabled,Protected,Not Required, --,No,false,false
BRIConectAPI_172.18.141.129,Powered On,Normal,,172.19.148.47,TBN-COM-HP-CL05,224.11 GB,59.49 GB,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.5 and later (VM version 13),24 GB,0 B,16,2,14 hours,172.19.41.129,guestToolsSupportedOld|10272,Running,702 MHz,24.01 GB,8,WIN-JB31PV86O8H,,564d06e3-f163-0fdb-f6c2-f03b59b076c0,,Enabled,Protected,Not Required, --,No,false,false
BRIConnect 01_172.18.47.89,Powered On,Normal,,172.19.148.47,TBN-COM-HP-CL05,332.14 GB,147.01 GB,Microsoft Windows Server 2012 (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,32,2,27 days,"172.19.47.89, fe80::f099:afcd:f62e:874c",guestToolsSupportedOld|10346,Running,197 MHz,32.19 GB,2,BRICONCT4789,,422a4819-2ef7-44de-5156-5706a30ea716,,Enabled,Protected,Not Required, --,No,false,false
BRIConnect 02_172.18.47.90,Powered On,Normal,,172.19.148.50,TBN-COM-HP-CL05,332.14 GB,132.38 GB,Microsoft Windows Server 2012 (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,32,2,14 hours,"172.19.47.90, fe80::ed83:be8f:9fdf:1621",guestToolsSupportedOld|10346,Running,285 MHz,31.61 GB,6,BRICONCT4790,,422ab086-cdf3-62ff-a78c-1b8515f55353,,Enabled,Protected,Not Required, --,No,false,false
Briconnect DAP (Dashboard Account Planning)_172.18.45.163_Clone,Powered On,Normal,,172.19.148.33,TBN-COM-HP-CL05,332.14 GB,136.07 GB,Microsoft Windows Server 2012 (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,32,2,2 days,,guestToolsNotInstalled|0,Not running,329 MHz,31.51 GB,1,,,422a013b-a1ea-5a6b-a77f-9f4ea7fda343,,Enabled,Protected,Not Required, --,No,false,false
Briconnect_172.18.44.217,Powered On,Normal,,172.19.148.34,TBN-COM-HP-CL05,820.14 GB,414.44 GB,Microsoft Windows Server 2012 (64-bit),ESXi 6.7 and later (VM version 14),32 GB,32 GB,32,1,25 days,"172.19.44.217, fe80::2ddc:9d57:9924:529f",guestToolsSupportedOld|10346,Running,702 MHz,32.2 GB,2,WIN-NCGCS9J2FI1,,422a74bc-b734-0e08-f858-0eb814940004,,Enabled,Protected,Not Required, --,No,false,false
BRICS_Briguna_IPBX_172.18.46.155_new,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,30.19 GB,0 B,CentOS 6 (64-bit),ESXi 6.7 and later (VM version 14),30 GB,0 B,8,0,0 second,,,,0 Hz,0 B,0,,,42185d73-03c4-4211-ee53-d40476e26251,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
BRIEFX Client DR 172.19.104.3,Powered On,Normal,,tbn-com-hb04.hci.bri.co.id,TBN-COM-HB-CL01,632.12 GB,342.56 GB,Microsoft Windows Server 2016 (64-bit),ESXi 6.0 and later (VM version 11),32 GB,0 B,8,1,5 days,"172.19.104.3, fe80::4137:a326:8cb7:ba2",guestToolsSupportedOld|10240,Running,104 MHz,15.24 GB,1,BRIEFXDRC1043,"Intel® ""Broadwell"" Generation",422a692b-4ab0-cef2-1eeb-c40f1470ff8f,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
BRIEfx Settlement & Sch NEW_172.18.134.106,Powered Off,Normal,,172.19.146.185,TBN-CSTGLNV-CL14,8.22 GB,0 B,Microsoft Windows Server 2016 (64-bit),ESXi 6.5 and later (VM version 13),8 GB,0 B,24,0,0 second,,,Not running,0 Hz,0 B,0,,,4218affa-43db-fff8-eb4d-0b46236c06cd,,Enabled,N/A,Not Required, --,No,false,false
BRIFACEABCSEXP1,Powered Off,Unknown,,172.19.146.198,TBN-CSTGLNV-CL03,240.92 MB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),,0 B,,,0 second,"172.19.44.86, 172.19.44.86, fe80::d5b2:d2c3:4211:786b, fe80::d5b2:d2c3:4211:786b",,,0 Hz,0 B,0,BRIFACEABCSEXP1,,,,Enabled,Protected,Not Required, --,No,,false
BRIFACEMBSEXP1,Powered Off,Unknown,,172.19.146.198,TBN-CSTGLNV-CL03,240.92 MB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),,0 B,,,0 second,"172.19.44.87, 172.19.44.87, fe80::e18c:d5b8:4298:890d, fe80::e18c:d5b8:4298:890d",,,0 Hz,0 B,0,BRIFACEMBSEXP1,,,,Enabled,Protected,Not Required, --,No,,false
BRIFAST-DIKLAT,Powered Off,Normal,,172.19.147.247,TBN-CSTGHP-CL05,108.2 GB,100 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,8,1,0 second,,guestToolsNotInstalled|0,Not running,0 Hz,0 B,0,,,4218dfee-9367-cd02-5030-a67576b373be,,Enabled,N/A,Not Required, --,No,false,false
BRIFAST-WS#TEMPLATE,Powered Off,Normal,,172.19.146.121,TBN-CSTGLNV-CL06,208.2 GB,200 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,8,2,0 second,,guestToolsNotInstalled|0,Not running,0 Hz,0 B,0,,,564dfe7d-a657-2b07-2e1f-32eee4653ba1,,Enabled,N/A,Not Required, --,No,false,false
BRIFAST_MDLWR-DIKLAT,Powered On,Normal,,172.19.146.171,TBN-CSTGLNV-CL10,57.95 GB,57.95 GB,Microsoft Windows Server 2008 R2 (64-bit),ESX/ESXi 4.0 and later (VM version 7),7.77 GB,0 B,8,1,119 days,,guestToolsNotInstalled|0,Not running,608 MHz,7.85 GB,6,,"Intel® ""Broadwell"" Generation",564d9dc4-7701-d32e-3c20-c140ee3d9485,,Enabled,Protected,Not Required, --,No,false,false
BRIFASTDB-DIKLAT,Powered Off,Normal,,172.19.146.123,TBN-CSTGLNV-CL07,108.21 GB,100.01 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,8,1,0 second,,guestToolsNotInstalled|0,Not running,0 Hz,0 B,0,,,564de8bf-d3a9-8f3f-ef4c-b436c34c26e5,,Enabled,N/A,Not Required, --,No,false,false
BRIFASTDB-DIKLAT,Powered Off,Normal,,172.19.147.237,TBN-CSTGHP-CL05,108.2 GB,100 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,8,1,0 second,,guestToolsNotInstalled|0,Not running,0 Hz,0 B,0,,,4218ce4a-6d7e-44a6-9a1c-b29f38576f4a,,Enabled,N/A,Not Required, --,No,false,false
BRIHC APP - DIKLAT,Powered Off,Normal,,172.19.147.236,TBN-CSTGHP-CL05,134.22 GB,3.75 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),4 GB,0 B,16,1,0 second,,guestToolsNotInstalled|0,Not running,0 Hz,0 B,0,,,4218180e-481a-a720-d9e1-78c4c3fae3d2,,Enabled,N/A,Not Required, --,No,false,false
BRIHC DB - DIKLAT,Powered Off,Normal,,172.19.147.236,TBN-CSTGHP-CL05,138.22 GB,130 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,8,1,0 second,,guestToolsSupportedOld|10246,Not running,0 Hz,0 B,0,,,4218bbbd-8c99-02ca-a684-80b1591a6717,,Enabled,N/A,Not Required, --,No,false,false
BRIHC DB - DIKLAT,Powered Off,Normal,,172.19.146.198,TBN-CSTGLNV-CL03,138.25 GB,130.03 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,8,1,0 second,,guestToolsSupportedOld|10246,Not running,0 Hz,0 B,0,WIN-ST6H8K5TNC8,,564da459-b0b3-e93b-16a0-25d53f78ecee,,Enabled,N/A,Not Required, --,No,false,false
BRIISO-1,Powered On,Normal,,172.19.146.202,TBN-CSTGLNV-CL12,128.12 GB,128.12 GB,Microsoft Windows Server 2003 (64-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,8,1,156 days,172.19.41.165,guestToolsSupportedOld|10246,Running,41 MHz,6.87 GB,1,briiso-1,"Intel® ""Broadwell"" Generation",564d1559-889c-c30a-32c9-1bfaea39b8ec,,Enabled,Protected,Not Required, --,No,false,false
BRIISO-3,Powered On,Normal,,172.19.146.202,TBN-CSTGLNV-CL12,132.11 GB,132.11 GB,Microsoft Windows Server 2003 (64-bit),ESXi 6.0 and later (VM version 11),12 GB,0 B,8,1,156 days,172.19.41.132,guestToolsSupportedOld|10246,Running,41 MHz,5.78 GB,1,briiso-3,"Intel® ""Broadwell"" Generation",564d79b9-0db2-d79e-2eca-bafab07d14cb,,Enabled,Protected,Not Required, --,No,false,false
BRILINK DRC 1_172.19.133.94_172.19.132.47,Powered On,Normal,,172.19.148.47,TBN-COM-HP-CL05,4.95 TB,1.62 TB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.7 and later (VM version 14),64 GB,0 B,32,2,79 days,"172.19.133.94, 172.19.132.47, fe80::5692:7f61:1f4a:4c56",guestToolsUnmanaged|10346,Running,263 MHz,64.03 GB,1,BRILINKDRC13394,,4218c25b-a48b-9005-9de7-8bae1f63dd1a,,Enabled,Protected,Not Required, --,No,false,false
BRILINK DRC 2_172.19.133.95_172.19.132.48,Powered On,Normal,,172.19.148.50,TBN-COM-HP-CL05,4.95 TB,932.47 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.7 and later (VM version 14),64 GB,0 B,32,2,1 days,"172.19.133.95, 172.19.132.48, fe80::cd9a:3d78:6187:799, fe80::7450:f07b:7783:20cf",guestToolsUnmanaged|10346,Running,241 MHz,59.35 GB,1,BRILINKDRC13395,,42185a6d-e79d-da43-601e-05b3118eb82d,,Enabled,Protected,Not Required, --,No,false,false
BRILINK DRC 3_172.19.133.96_172.19.132.49,Powered On,Normal,,172.19.148.47,TBN-COM-HP-CL05,4.95 TB,952.66 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.7 and later (VM version 14),64 GB,0 B,32,2,14 hours,"172.19.133.96, 172.19.132.49, fe80::cd9a:3d78:6187:799, fe80::d910:91e4:62e6:f4ae, fe80::9159:456a:d440:7f0c, fe80::6fe2:e85c:797:3f5a, fe80::655c:c96d:58c6:5e23, fe80::7450:f07b:7783:20cf",guestToolsUnmanaged|10346,Running,241 MHz,26.37 GB,1,BRILINKDRC13396,,4218d6fe-c056-043a-3026-7ce4dbd4a3ad,,Enabled,Protected,Not Required, --,No,false,false
BRILINK Mobile App01_172.18.46.26 (Clone 44.108),Powered Off,Normal,,tbn-com-af06.hci.bri.co.id,TBN-COM-AF-CL01,960.36 GB,944.12 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,24,2,0 second,,guestToolsNotInstalled|0,Not running,0 Hz,0 B,0,,,564dec4f-deb3-4e49-747c-dc1c26a198f5,,Enabled,N/A,Not Required, --,No,false,false
BRILINK Mobile App01_172.18.46.26 (Clone 44.108),Powered Off,Normal,,172.19.146.176,TBN-CSTGLNV-CL09,16.22 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,24,0,0 second,,,Not running,0 Hz,0 B,0,,,4218043f-b621-91f5-fc81-97791d7c8b0d,,Enabled,N/A,Not Required, --,No,false,false
BRILINK Mobile App01_172.18.46.26 (Clone 44.108)_LOCALTEST,Powered On,Normal,,tbn-com-hb10.hci.bri.co.id,TBN-COM-HB-CL01,1.04 TB,1.04 TB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,24,2,60 days,,guestToolsNotInstalled|0,Not running,20 MHz,12.58 GB,1,,"Intel® ""Broadwell"" Generation",564dec4f-deb3-4e49-747c-dc1c26a198f5,,Enabled,Protected,Not Required, --,No,false,false
BRILINK Mobile App02_172.18.46.27 (Clone 44.108),Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb03.hci.bri.co.id,TBN-COM-HB-CL01,16.22 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,24,0,0 second,,,,0 Hz,0 B,0,,,4218a33a-af1b-f805-3ed6-ca21b34e4bf2,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
BRILINK Mobile App02_172.18.46.27 (Clone 44.108),Powered Off,Normal,,tbn-com-hb13.hci.bri.co.id,TBN-COM-HB-CL02,317.5 GB,301.27 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,24,2,0 second,,guestToolsSupportedOld|10240,Not running,0 Hz,0 B,0,ubuntu-webbrilink2,,564dfc42-dc2f-1665-02d4-87cf0401e24f,,Enabled,N/A,Not Required, --,No,false,false
BRILINK Mobile App02_172.18.46.27 (Clone 44.108)_LOCALTEST,Powered On,Normal,,tbn-com-hb07.hci.bri.co.id,TBN-COM-HB-CL01,317.36 GB,317.36 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,24,1,5 days,"172.19.46.27, fe80::250:56ff:feaa:42f7",guestToolsSupportedOld|10240,Running,20 MHz,2.76 GB,1,ubuntu-webbrilink2,"Intel® ""Broadwell"" Generation",564dfc42-dc2f-1665-02d4-87cf0401e24f,,Enabled,Protected,Not Required, --,No,false,false
Brilink Mobile_172.18.104.202,Powered Off,Normal,com.vmware.vcDr,172.19.146.185,TBN-CSTGLNV-CL14,16.18 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,42187a30-07bb-7c51-c81c-b3c4cc278215,,Enabled,N/A,Not Required, --,No,false,false
BRILink_Mobile_172.18.104.194,Powered Off,Normal,,tbn-com-hb10.hci.bri.co.id,TBN-COM-HB-CL01,522.05 GB,506.23 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),15.63 GB,0 B,6,2,0 second,,guestToolsUnmanaged|10247,Not running,0 Hz,0 B,0,brilink-mobile,,422a5227-fd1b-dc95-cece-a4cb69a62d26,,Enabled,N/A,Not Required, --,No,false,false
BRILink_Mobile_172.18.104.194_LOCALTEST,Powered Off,Normal,,tbn-com-hb13.hci.bri.co.id,TBN-COM-HB-CL02,522.04 GB,506.22 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),15.63 GB,0 B,6,2,0 second,"172.19.104.194, fe80::250:56ff:feaa:7c18",guestToolsUnmanaged|10247,Not running,0 Hz,0 B,0,brilink-mobile,,422a5227-fd1b-dc95-cece-a4cb69a62d26,,Enabled,N/A,Not Required, --,No,false,false
BRILink_Mobile_172.18.104.195,Powered Off,Normal,,tbn-com-hb06.hci.bri.co.id,TBN-COM-HB-CL01,544.29 GB,528.46 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),15.63 GB,0 B,6,2,0 second,,guestToolsUnmanaged|10247,Not running,0 Hz,0 B,0,brilink-mobile,,422a519c-a022-f390-02b3-7aec2ba4c665,,Enabled,N/A,Not Required, --,No,false,false
